Date,Open,High,Low,Close,Adj Close,Volume
2022-02-18,347.65,353.35,347.65,349.66,349.66,56150374
2022-02-21,346.38,346.38,336.35,340.56,340.56,49835391
2022-02-22,340.56,345.17,336.64,340.84,340.84,64208879
2022-02-23,341.24,344.05,338.40,340.34,340.34,44291248
2022-02-24,341.90,343.42,337.56,339.88,339.88,47310767
2022-02-25,340.09,346.35,340.09,342.94,342.94,81735312
2022-02-28,336.46,336.46,332.55,334.07,334.07,49999853
2022-03-01,335.64,339.88,335.64,337.05,337.05,84804822
2022-03-02,337.24,337.24,334.69,336.00,336.00,78963512
2022-03-03,331.84,331.84,327.07,330.19,330.19,84361653
2022-03-04,329.55,329.55,323.86,327.84,327.84,81946500
2022-03-07,330.61,332.95,330.61,331.77,331.77,65241491
2022-03-08,328.69,328.69,322.69,326.33,326.33,80266824
2022-03-09,326.31,331.21,325.60,328.95,328.95,73555961
2022-03-10,327.46,327.46,321.40,325.09,325.09,35483484
2022-03-11,323.31,325.10,320.73,322.93,322.93,64125478
2022-03-14,319.61,325.02,316.70,320.63,320.63,78035129
2022-03-15,321.08,324.53,316.99,320.03,320.03,66033075
2022-03-16,321.86,327.87,318.18,322.76,322.76,79070810
2022-03-17,323.00,326.08,320.09,322.95,322.95,78203201
2022-03-18,321.14,321.14,314.52,318.99,318.99,77929662
2022-03-21,319.34,319.34,314.07,317.27,317.27,46379774
2022-03-22,317.36,320.44,314.38,317.51,317.51,48956249
2022-03-23,316.76,317.55,308.43,313.68,313.68,40767087
2022-03-24,313.84,319.19,313.84,316.25,316.25,56728187
2022-03-25,315.43,316.69,311.27,313.81,313.81,63829402
2022-03-28,314.15,314.15,310.81,312.23,312.23,70971499
2022-03-29,310.84,312.95,309.00,311.58,311.58,51510001
2022-03-30,311.81,311.81,306.75,309.30,309.30,55419645
2022-03-31,309.74,310.45,306.58,308.90,308.90,68865897
2022-04-01,311.69,315.03,311.69,312.83,312.83,49345685
2022-04-04,308.14,308.14,302.62,305.35,305.35,45685070
2022-04-05,304.72,304.72,300.51,302.49,302.49,60772600
2022-04-06,301.89,309.67,301.87,305.65,305.65,46232033
2022-04-07,305.85,308.62,304.20,306.74,306.74,38641411
2022-04-08,305.14,305.14,301.25,303.03,303.03,47199221
2022-04-11,302.95,308.00,302.15,304.14,304.14,56257309
2022-04-12,306.20,307.98,304.48,306.46,306.46,77416817
2022-04-13,303.07,303.07,295.85,298.95,298.95,82501980
2022-04-14,301.23,308.22,301.23,305.17,305.17,62393597
2022-04-15,304.26,307.12,303.31,305.20,305.20,66883071
2022-04-18,302.83,302.83,298.91,300.62,300.62,49286407
2022-04-19,301.20,301.20,297.55,299.48,299.48,69697490
2022-04-20,299.17,301.32,296.89,298.98,298.98,45341719
2022-04-21,297.19,297.19,290.64,294.11,294.11,73279728
2022-04-22,295.11,300.51,295.11,297.91,297.91,82671516
2022-04-25,295.75,295.75,291.11,292.99,292.99,45971081
2022-04-26,293.46,297.75,293.46,295.35,295.35,43252236
2022-04-27,295.44,295.65,291.67,294.11,294.11,63219599
2022-04-28,297.15,299.67,297.15,298.11,298.11,53955193
2022-04-29,297.41,297.41,291.00,294.72,294.72,76596214
2022-05-02,293.94,293.94,290.63,292.56,292.56,52498017
2022-05-03,291.32,293.00,285.80,289.64,289.64,44968034
2022-05-04,291.15,294.63,291.15,292.81,292.81,45898227
2022-05-05,291.39,291.51,287.68,289.70,289.70,40726643
2022-05-06,291.66,293.80,291.66,292.93,292.93,68867364
2022-05-09,292.70,292.79,287.63,291.02,291.02,66362119
2022-05-10,291.91,294.90,289.33,291.42,291.42,84192217
2022-05-11,290.09,290.09,285.90,288.13,288.13,52061558
2022-05-12,287.96,291.80,287.96,289.66,289.66,76435365
2022-05-13,288.76,290.06,283.70,285.97,285.97,75409960
2022-05-16,285.13,285.13,280.75,282.48,282.48,77585658
2022-05-17,282.16,287.41,281.87,284.96,284.96,65516585
2022-05-18,285.10,285.77,281.27,283.56,283.56,74891617
2022-05-19,283.11,283.11,279.39,280.92,280.92,82403128
2022-05-20,283.26,288.88,283.26,286.00,286.00,67295144
2022-05-23,278.39,278.39,275.66,277.33,277.33,50310301
2022-05-24,276.87,280.78,275.68,278.58,278.58,51539564
2022-05-25,278.47,280.91,278.47,279.75,279.75,40977737
2022-05-26,277.24,277.24,274.46,276.05,276.05,71229250
2022-05-27,280.58,283.10,280.58,281.92,281.92,46374158
2022-05-30,279.70,279.70,274.44,277.82,277.82,62667948
2022-05-31,277.41,279.81,272.66,276.77,276.77,63703210
2022-06-01,275.23,275.23,272.05,274.29,274.29,58886459
2022-06-02,276.27,278.63,276.27,277.09,277.09,42459879
2022-06-03,276.02,276.02,269.77,273.86,273.86,65315882
2022-06-06,273.29,276.66,272.26,274.45,274.45,78008333
2022-06-07,274.41,278.19,272.33,275.41,275.41,82379510
2022-06-08,275.21,275.21,271.60,273.43,273.43,38753243
2022-06-09,273.44,276.91,273.04,274.91,274.91,70347791
2022-06-10,274.04,274.96,268.00,271.32,271.32,66252900
2022-06-13,269.71,269.96,265.49,267.82,267.82,80420572
2022-06-14,268.49,271.64,268.49,270.37,270.37,63460352
2022-06-15,270.78,272.30,265.55,269.22,269.22,60023608
2022-06-16,269.52,269.84,268.31,268.98,268.98,47518395
2022-06-17,268.95,271.03,262.87,266.49,266.49,72813441
2022-06-20,266.93,271.73,266.29,269.27,269.27,66739235
2022-06-21,269.26,272.57,269.26,271.17,271.17,77886654
2022-06-22,272.57,273.48,269.75,271.27,271.27,62504830
2022-06-23,268.85,268.85,265.32,267.09,267.09,60729812
2022-06-24,266.65,271.61,264.59,267.93,267.93,53088967
2022-06-27,268.23,271.88,265.42,268.82,268.82,81383638
2022-06-28,269.91,273.10,269.23,270.61,270.61,46964873
2022-06-29,269.02,269.02,265.87,267.45,267.45,80646493
2022-06-30,268.74,272.96,268.74,271.55,271.55,60443600
2022-07-01,270.09,270.09,265.31,267.82,267.82,54179300
2022-07-04,268.24,273.38,266.07,270.25,270.25,74500309
2022-07-05,268.99,268.99,264.13,266.17,266.17,49927792
2022-07-06,266.76,269.25,263.46,265.81,265.81,52256197
2022-07-07,267.21,271.86,267.21,269.44,269.44,69874921
2022-07-08,270.26,270.26,265.51,268.47,268.47,70261394
2022-07-11,269.44,270.50,264.66,267.94,267.94,59766432
2022-07-12,262.71,262.71,260.16,261.49,261.49,57015310
2022-07-13,260.97,265.79,260.97,263.65,263.65,42718060
2022-07-14,266.58,271.48,266.58,268.42,268.42,77588264
2022-07-15,267.61,267.61,261.20,263.78,263.78,72970090
2022-07-18,267.71,271.26,267.71,269.53,269.53,84871296
2022-07-19,265.34,265.34,261.13,262.83,262.83,57183927
2022-07-20,263.02,266.55,261.55,263.05,263.05,53742054
2022-07-21,263.18,265.99,262.94,264.49,264.49,38948417
2022-07-22,264.87,268.12,262.61,264.86,264.86,58057495
2022-07-25,265.44,266.57,264.33,265.26,265.26,68880544
2022-07-26,262.88,262.88,260.23,261.49,261.49,56215446
2022-07-27,262.92,266.33,262.92,264.13,264.13,46860285
2022-07-28,263.85,269.77,263.85,267.26,267.26,67911490
2022-07-29,269.13,273.06,269.13,271.19,271.19,65320324
2022-08-01,267.63,267.63,262.90,264.65,264.65,52616047
2022-08-02,264.44,265.19,259.64,262.48,262.48,76916855
2022-08-03,262.17,265.41,259.36,262.10,262.10,63978690
2022-08-04,265.03,268.90,265.03,267.22,267.22,41607989
2022-08-05,266.91,266.91,261.37,263.69,263.69,47848504
2022-08-08,263.67,265.48,259.10,262.71,262.71,40758485
2022-08-09,263.51,264.86,258.35,262.77,262.77,83997112
2022-08-10,262.80,265.96,259.27,262.00,262.00,61828615
2022-08-11,261.78,266.61,261.78,264.19,264.19,82014594
2022-08-12,263.50,263.50,261.68,262.46,262.46,80762795
2022-08-15,263.02,263.38,260.34,262.41,262.41,55414792
2022-08-16,262.06,265.20,261.99,263.17,263.17,79362965
2022-08-17,263.09,265.48,262.45,264.11,264.11,55956337
2022-08-18,260.68,260.68,256.47,258.89,258.89,55405794
2022-08-19,262.59,267.12,262.59,265.33,265.33,77772509
2022-08-22,266.07,267.07,264.04,265.47,265.47,54906982
2022-08-23,264.33,264.33,261.28,263.32,263.32,67085223
2022-08-24,263.33,265.73,261.39,264.38,264.38,63228898
2022-08-25,264.72,266.14,263.57,264.53,264.53,51427977
2022-08-26,266.70,269.53,266.70,267.51,267.51,41499606
2022-08-29,263.37,263.37,260.30,262.21,262.21,74499233
2022-08-30,263.43,264.48,261.95,263.10,263.10,61304276
2022-08-31,262.72,266.70,260.73,264.08,264.08,60191934
2022-09-01,264.60,264.60,258.94,262.80,262.80,57902126
2022-09-02,261.82,262.77,257.89,260.91,260.91,59513442
2022-09-05,262.56,266.27,262.56,264.43,264.43,48750799
2022-09-06,264.54,264.54,259.96,262.01,262.01,57685770
2022-09-07,262.69,263.84,259.52,262.33,262.33,73448136
2022-09-08,261.82,261.82,257.43,259.91,259.91,57674945
2022-09-09,262.28,265.42,262.28,264.15,264.15,42631946
2022-09-12,262.09,262.09,256.38,260.28,260.28,71939799
2022-09-13,259.63,265.41,259.46,262.47,262.47,41111564
2022-09-14,263.30,263.30,258.88,261.16,261.16,83419931
2022-09-15,261.35,261.35,256.82,259.33,259.33,46212243
2022-09-16,263.47,266.51,263.47,264.69,264.69,75361068
2022-09-19,262.80,262.80,255.12,258.76,258.76,36312691
2022-09-20,259.27,263.33,257.08,259.44,259.44,50449234
2022-09-21,261.80,265.30,261.80,264.28,264.28,42093732
2022-09-22,261.78,261.78,257.44,260.39,260.39,52044799
2022-09-23,260.91,265.59,260.91,263.30,263.30,37630441
2022-09-26,262.19,262.19,258.88,260.57,260.57,59283085
2022-09-27,261.37,265.54,261.37,263.90,263.90,49162323
2022-09-28,264.67,264.73,259.32,262.23,262.23,64966247
2022-09-29,262.25,262.25,260.43,261.29,261.29,51406117
2022-09-30,261.02,263.27,261.02,261.84,261.84,60013117
2022-10-03,261.99,266.25,260.88,262.61,262.61,35937076
2022-10-04,261.51,263.82,256.66,259.85,259.85,55884697
2022-10-05,259.55,259.55,257.63,258.78,258.78,76601295
2022-10-06,258.83,259.27,253.54,257.42,257.42,61198127
2022-10-07,261.18,264.48,261.18,262.86,262.86,60524164
2022-10-10,262.11,262.34,259.06,260.95,260.95,75947430
2022-10-11,261.29,264.62,260.59,262.49,262.49,73010764
2022-10-12,261.17,264.12,259.27,262.37,262.37,72993857
2022-10-13,258.80,262.26,256.24,259.62,259.62,78212343
2022-10-14,260.68,263.13,260.68,261.73,261.73,60366844
2022-10-17,260.70,260.70,258.29,259.06,259.06,78212501
2022-10-18,259.47,263.85,259.47,261.75,261.75,74590889
2022-10-19,261.22,265.03,259.53,261.86,261.86,58781451
2022-10-20,262.09,262.41,259.40,260.56,260.56,70715777
2022-10-21,260.46,260.46,257.38,258.92,258.92,61137401
2022-10-24,260.04,263.09,260.04,261.51,261.51,64894293
2022-10-25,260.41,262.03,259.73,261.22,261.22,49207348
2022-10-26,260.09,264.02,257.55,260.06,260.06,64136975
2022-10-27,260.62,265.52,259.06,261.85,261.85,64752061
2022-10-28,261.60,264.79,259.91,262.37,262.37,68505819
2022-10-31,261.23,265.15,259.67,262.55,262.55,56170318
2022-11-01,260.83,260.83,257.60,259.72,259.72,59313546
2022-11-02,260.41,262.95,260.41,261.24,261.24,73543736
2022-11-03,261.82,264.40,261.82,263.35,263.35,41552452
2022-11-04,263.68,263.83,256.72,260.33,260.33,43276958
2022-11-07,260.63,261.34,257.08,259.44,259.44,49246396
2022-11-08,258.64,263.33,258.64,261.49,261.49,58450780
2022-11-09,260.84,267.02,259.64,262.60,262.60,49088586
2022-11-10,263.25,263.72,255.85,259.76,259.76,41919926
2022-11-11,260.88,264.78,259.86,261.72,261.72,77294613
2022-11-14,261.21,265.11,259.26,262.96,262.96,42367432
2022-11-15,258.83,258.83,255.97,257.33,257.33,36333509
2022-11-16,262.97,266.81,262.97,264.43,264.43,36409377
2022-11-17,264.12,268.96,264.12,265.80,265.80,49343969
2022-11-18,264.72,265.50,262.42,263.79,263.79,35262559
2022-11-21,264.08,266.86,260.43,263.87,263.87,61388575
2022-11-22,264.29,264.90,262.21,263.85,263.85,74694955
2022-11-23,263.96,264.86,259.95,261.62,261.62,60768786
2022-11-24,262.06,264.97,261.19,262.73,262.73,55828379
2022-11-25,262.45,264.19,259.09,262.29,262.29,60366384
2022-11-28,263.42,267.55,263.42,265.63,265.63,84051971
2022-11-29,265.40,265.40,259.69,263.03,263.03,66412848
2022-11-30,261.76,264.65,261.66,263.58,263.58,75675443
2022-12-01,264.80,267.33,262.48,264.85,264.85,75574884
2022-12-02,265.38,268.34,265.38,266.62,266.62,44973491
2022-12-05,267.11,271.46,265.88,268.22,268.22,47665688
2022-12-06,265.95,265.95,261.07,263.58,263.58,51596234
2022-12-07,264.12,268.70,261.01,265.06,265.06,54332238
2022-12-08,264.91,269.17,263.91,266.14,266.14,75057404
2022-12-09,265.82,266.73,261.17,263.65,263.65,51060571
2022-12-12,265.03,268.69,265.03,266.71,266.71,69488240
2022-12-13,266.23,266.23,259.44,263.70,263.70,48727768
2022-12-14,268.06,270.74,268.06,269.24,269.24,75054798
2022-12-15,263.55,263.55,260.16,261.97,261.97,36739948
2022-12-16,265.59,269.36,265.59,267.64,267.64,65254741
2022-12-19,264.65,264.65,260.25,262.28,262.28,61472994
2022-12-20,262.97,263.20,260.11,262.12,262.12,59952198
2022-12-21,262.78,263.91,260.99,262.59,262.59,84818255
2022-12-22,264.31,265.10,260.83,263.68,263.68,57602134
2022-12-23,264.87,268.23,264.87,266.65,266.65,50979388
2022-12-26,266.89,267.65,261.58,264.58,264.58,70590455
2022-12-27,265.96,270.65,265.96,267.81,267.81,45049018
2022-12-28,268.87,268.87,266.50,267.58,267.58,75183086
2022-12-29,263.58,263.58,260.55,262.48,262.48,70943482
2022-12-30,264.41,267.40,263.69,265.32,265.32,67116929
2023-01-02,267.85,273.01,267.85,269.85,269.85,80535613
2023-01-03,267.14,268.26,265.79,266.53,266.53,70466606
2023-01-04,268.54,272.26,268.54,270.34,270.34,41258514
2023-01-05,268.29,268.29,263.66,266.75,266.75,42709713
2023-01-06,265.68,269.46,263.75,266.30,266.30,76261813
2023-01-09,267.57,273.14,267.57,270.44,270.44,73347950
2023-01-10,270.13,270.13,265.89,267.67,267.67,82832508
2023-01-11,267.82,269.10,265.42,267.00,267.00,37995651
2023-01-12,267.79,270.88,267.79,269.12,269.12,70918144
2023-01-13,268.71,273.71,268.71,271.56,271.56,63082560
2023-01-16,272.39,273.98,271.50,272.62,272.62,49510600
2023-01-17,273.37,274.23,270.76,271.94,271.94,51371791
2023-01-18,271.61,275.88,270.24,273.08,273.08,59937985
2023-01-19,273.25,278.38,270.57,275.15,275.15,45757221
2023-01-20,275.36,278.50,272.87,275.45,275.45,58529342
2023-01-23,275.09,276.22,270.83,273.37,273.37,73192838
2023-01-24,274.08,278.38,274.08,276.63,276.63,38676587
2023-01-25,276.59,277.50,272.80,274.90,274.90,40940550
2023-01-26,277.32,283.99,277.32,281.46,281.46,72748258
2023-01-27,282.02,282.02,279.11,280.66,280.66,51652035
2023-01-30,280.82,281.64,276.94,279.08,279.08,65653406
2023-01-31,283.25,288.06,283.25,285.71,285.71,76414469
2023-02-01,281.61,281.61,277.55,279.20,279.20,68690319
2023-02-02,282.69,289.86,282.69,286.23,286.23,36332357
2023-02-03,281.59,281.59,274.86,277.97,277.97,71070005
2023-02-06,280.90,287.26,280.90,284.35,284.35,42388785
2023-02-07,284.15,288.05,284.01,285.89,285.89,50684624
2023-02-08,286.96,291.48,285.74,288.76,288.76,78640885
2023-02-09,288.38,288.38,285.91,287.23,287.23,68111339
2023-02-10,287.11,288.16,284.50,285.91,285.91,52714349
2023-02-13,287.16,293.34,287.16,290.15,290.15,44613208
2023-02-14,291.26,292.84,288.84,290.29,290.29,49450206
2023-02-15,291.60,293.50,289.00,291.78,291.78,74770267
2023-02-16,292.22,293.72,287.21,291.23,291.23,75918873
2023-02-17,293.70,297.63,293.70,296.05,296.05,52318175
2023-02-20,293.81,293.81,289.64,292.09,292.09,81651196
2023-02-21,291.89,296.85,291.89,293.95,293.95,68491698
2023-02-22,292.96,292.96,290.00,291.67,291.67,40027245
2023-02-23,293.27,299.15,293.27,295.60,295.60,81751604
2023-02-24,296.64,300.64,296.64,298.12,298.12,67294895
2023-02-27,297.91,301.56,295.67,298.84,298.84,81833468
2023-02-28,298.56,302.22,295.22,299.85,299.85,84858590
2023-03-01,300.49,301.86,292.17,296.96,296.96,78837158
2023-03-02,301.63,305.18,301.63,302.90,302.90,84454973
2023-03-03,302.27,302.27,294.35,297.71,297.71,44640569
2023-03-06,301.61,305.21,301.61,303.33,303.33,71830894
2023-03-07,302.19,305.84,299.54,303.65,303.65,79852138
2023-03-08,303.73,306.61,303.73,304.83,304.83,42030593
2023-03-09,304.74,304.74,300.87,303.27,303.27,82701741
2023-03-10,304.65,305.00,301.85,303.45,303.45,38106216
2023-03-13,304.96,310.43,304.96,308.11,308.11,70177851
2023-03-14,308.54,309.58,302.85,306.73,306.73,45956430
2023-03-15,307.12,312.19,305.86,308.76,308.76,62461725
2023-03-16,307.58,307.58,303.18,305.42,305.42,72736977
2023-03-17,308.28,312.65,308.28,309.77,309.77,63208436
2023-03-20,312.07,316.62,312.07,313.85,313.85,51405881
2023-03-21,312.34,312.34,309.18,310.35,310.35,60518767
2023-03-22,311.63,315.71,311.63,313.20,313.20,58118915
2023-03-23,311.79,317.26,311.38,314.25,314.25,63915563
2023-03-24,314.49,317.93,313.54,315.69,315.69,38450957
2023-03-27,315.59,318.95,313.02,315.98,315.98,83916664
2023-03-28,315.19,317.81,309.36,314.42,314.42,80338365
2023-03-29,315.43,317.03,310.55,313.95,313.95,52388494
2023-03-30,316.67,321.94,316.67,318.68,318.68,35173664
2023-03-31,318.80,323.27,316.92,320.08,320.08,76168021
2023-04-03,320.10,323.91,316.84,319.90,319.90,40642231
2023-04-04,316.20,316.20,314.25,315.16,315.16,70164313
2023-04-05,320.33,323.60,320.33,321.73,321.73,78186512
2023-04-06,322.36,324.92,322.08,323.35,323.35,50945184
2023-04-07,321.60,321.60,315.88,318.28,318.28,68010621
2023-04-10,323.95,326.76,323.95,325.14,325.14,80578883
2023-04-11,325.41,325.41,319.67,322.64,322.64,68567126
2023-04-12,323.19,326.64,320.69,323.82,323.82,72720804
2023-04-13,325.33,330.96,325.33,327.49,327.49,80737058
2023-04-14,325.46,325.46,318.50,321.46,321.46,45166836
2023-04-17,325.10,333.43,325.10,329.16,329.16,44524080
2023-04-18,329.60,333.05,328.24,330.58,330.58,73084820
2023-04-19,331.06,331.06,324.41,327.62,327.62,82850988
2023-04-20,329.73,329.73,325.56,327.66,327.66,58946043
2023-04-21,335.40,339.26,335.40,336.95,336.95,73775694
2023-04-24,332.45,332.45,327.85,329.96,329.96,59863864
2023-04-25,333.74,337.91,333.74,335.42,335.42,53535246
2023-04-26,330.45,330.45,325.96,327.82,327.82,81737912
2023-04-27,333.00,337.78,333.00,335.03,335.03,76668135
2023-04-28,334.94,339.41,333.01,336.25,336.25,83325413
2023-05-01,338.44,343.82,338.44,340.67,340.67,71015676
2023-05-02,338.46,338.46,331.85,334.69,334.69,36691187
2023-05-03,334.78,341.27,331.88,336.11,336.11,77127235
2023-05-04,335.14,337.11,333.50,334.65,334.65,65891761
2023-05-05,334.74,341.47,334.74,337.91,337.91,62582178
2023-05-08,338.56,341.34,338.56,339.78,339.78,75657861
2023-05-09,340.14,344.44,335.79,340.27,340.27,42444874
2023-05-10,340.15,343.74,339.10,341.69,341.69,53652579
2023-05-11,341.92,346.99,340.50,344.24,344.24,77393355
2023-05-12,345.08,350.53,342.17,346.20,346.20,62635071
2023-05-15,345.10,346.28,344.19,345.36,345.36,74218815
2023-05-16,345.06,348.46,342.56,344.46,344.46,45570852
2023-05-17,344.85,350.08,341.17,344.91,344.91,81279240
2023-05-18,345.72,350.10,343.71,345.96,345.96,83073459
2023-05-19,345.63,348.99,341.53,345.20,345.20,43122512
2023-05-22,346.74,351.54,346.74,348.70,348.70,72780463
2023-05-23,345.87,349.86,344.83,347.12,347.12,37684821
2023-05-24,347.43,352.74,346.88,349.20,349.20,54835152
2023-05-25,344.95,344.95,340.10,342.92,342.92,52790559
2023-05-26,345.54,354.11,345.54,350.29,350.29,65930794
2023-05-29,351.22,355.66,348.94,351.24,351.24,66695044
2023-05-30,354.21,359.53,354.21,356.53,356.53,52995874
2023-05-31,355.07,355.07,351.90,353.54,353.54,55402208
2023-06-01,354.18,356.63,354.18,355.21,355.21,54261895
2023-06-02,355.34,355.34,351.77,353.23,353.23,83908653
2023-06-05,353.81,355.09,350.14,352.91,352.91,59656197
2023-06-06,357.35,360.63,357.35,358.98,358.98,47584986
2023-06-07,359.16,360.37,355.41,357.86,357.86,50232899
2023-06-08,358.18,363.21,354.98,359.65,359.65,51736811
2023-06-09,360.27,361.61,351.11,356.56,356.56,82363946
2023-06-12,359.68,364.55,359.68,362.75,362.75,69747888
2023-06-13,361.33,364.15,358.73,360.99,360.99,54646756
2023-06-14,363.73,367.87,363.73,365.83,365.83,62504957
2023-06-15,364.98,365.56,356.42,361.46,361.46,69641763
2023-06-16,360.66,369.19,360.66,364.24,364.24,47101058
2023-06-19,367.23,369.36,360.86,365.23,365.23,58961734
2023-06-20,366.02,372.63,366.02,369.85,369.85,74536045
2023-06-21,366.58,366.58,360.35,363.04,363.04,73447702
2023-06-22,366.04,369.16,362.22,366.15,366.15,68873594
2023-06-23,366.11,373.45,366.11,370.05,370.05,47936918
2023-06-26,368.97,372.95,366.51,369.81,369.81,54556708
2023-06-27,369.68,372.93,364.99,368.80,368.80,40227467
2023-06-28,369.62,375.46,369.62,371.45,371.45,50594517
2023-06-29,370.27,373.10,368.06,370.95,370.95,69838163
2023-06-30,372.57,374.75,369.39,372.66,372.66,67398495
2023-07-03,372.73,380.49,372.73,377.96,377.96,43006785
2023-07-04,377.36,381.26,374.13,376.61,376.61,67023943
2023-07-05,377.10,378.14,373.27,376.48,376.48,54441789
2023-07-06,376.62,382.59,375.27,379.86,379.86,40087602
2023-07-07,378.67,378.67,372.17,375.68,375.68,78131827
2023-07-10,375.77,382.88,375.77,379.27,379.27,52396231
2023-07-11,379.00,381.24,371.41,376.70,376.70,65724225
2023-07-12,376.45,378.76,376.25,377.49,377.49,69671827
2023-07-13,380.28,385.37,380.28,382.42,382.42,66775082
2023-07-14,381.17,386.78,377.14,382.56,382.56,42014826
2023-07-17,382.46,384.52,380.48,382.03,382.03,41826735
2023-07-18,380.29,390.05,380.10,384.22,384.22,55781521
2023-07-19,384.93,386.69,381.47,384.55,384.55,49604495
2023-07-20,385.66,390.61,381.69,385.77,385.77,40660549
2023-07-21,387.08,391.30,382.26,387.64,387.64,37080526
2023-07-24,384.47,384.47,375.58,381.55,381.55,72567274
2023-07-25,380.96,380.96,374.57,378.40,378.40,56953495
2023-07-26,384.06,389.75,384.06,386.66,386.66,52531542
2023-07-27,381.34,381.34,378.31,379.89,379.89,45347136
2023-07-28,381.02,385.73,381.02,383.13,383.13,70202688
2023-07-31,384.01,384.57,373.72,378.56,378.56,39761258
2023-08-01,378.10,390.25,378.00,383.88,383.88,41344408
2023-08-02,383.22,384.66,375.14,379.79,379.79,68811727
2023-08-03,376.08,376.08,371.54,373.85,373.85,66681388
2023-08-04,373.92,380.87,373.92,378.34,378.34,53453558
2023-08-07,378.03,380.67,376.56,378.58,378.58,71546596
2023-08-08,372.91,372.91,368.56,371.30,371.30,45891496
2023-08-09,371.63,376.41,371.22,373.28,373.28,63896682
2023-08-10,372.76,374.60,370.00,371.55,371.55,39978737
2023-08-11,373.07,377.63,373.07,374.97,374.97,35033796
2023-08-14,374.77,377.30,370.75,374.88,374.88,42948873
2023-08-15,374.51,377.42,371.56,374.68,374.68,80190013
2023-08-16,375.65,376.56,371.67,373.58,373.58,67774261
2023-08-17,373.53,373.59,369.34,371.59,371.59,68999136
2023-08-18,372.03,381.56,372.03,375.76,375.76,41608757
2023-08-21,374.89,374.89,369.40,372.51,372.51,79049449
2023-08-22,373.97,375.30,367.26,372.76,372.76,42142653
2023-08-23,371.91,371.91,364.46,368.63,368.63,66404001
2023-08-24,369.56,375.10,368.10,370.34,370.34,40023255
2023-08-25,368.86,372.05,365.95,368.20,368.20,41991509
2023-08-28,368.66,370.10,363.15,366.63,366.63,73948482
2023-08-29,364.65,367.16,360.83,364.33,364.33,60476128
2023-08-30,363.45,368.35,363.45,365.95,365.95,59744385
2023-08-31,366.79,371.55,363.42,368.16,368.16,84344126
2023-09-01,367.92,370.83,362.99,366.54,366.54,69147102
2023-09-04,363.81,366.52,362.12,364.41,364.41,48109263
2023-09-05,364.50,368.24,360.13,364.39,364.39,60052448
2023-09-06,360.94,360.94,357.08,359.08,359.08,48873386
2023-09-07,360.28,364.03,359.04,361.27,361.27,54536575
2023-09-08,359.73,360.56,354.38,358.46,358.46,71497918
2023-09-11,359.65,363.13,359.65,361.41,361.41,65441620
2023-09-12,361.06,361.06,354.38,358.69,358.69,70074980
2023-09-13,360.97,367.51,359.98,363.66,363.66,43348147
2023-09-14,365.02,366.24,360.14,363.07,363.07,36467812
2023-09-15,362.05,362.05,358.06,359.95,359.95,38853501
2023-09-18,358.38,358.38,352.70,355.28,355.28,47755804
2023-09-19,356.81,363.14,356.81,360.43,360.43,37201895
2023-09-20,359.82,361.00,356.46,358.43,358.43,81558003
2023-09-21,357.36,363.88,355.07,358.87,358.87,51090100
2023-09-22,353.67,353.67,350.24,352.26,352.26,60102047
